,id,location name,type,area,price,over-valued,under-valued,normal
3618,2267030,Nagüeles,plots,1175.0,550000,0.0,1.0,0.0
3619,2267374,Alenquer,houses,251.0,208000,0.0,1.0,0.0
3620,2268364,Quinta da Marinha,houses,503.0,5500000,1.0,0.0,0.0
3621,2269250,Quinta da Marinha,houses,503.0,5500000,1.0,0.0,0.0
3622,2270622,Quinta da Marinha,houses,300.0,1980000,1.0,0.0,0.0
3623,2271300,Nagüeles,apartments,290.0,990000,1.0,0.0,0.0
3624,2271837,Alenquer,apartments,272.0,230000,0.0,0.0,1.0
3625,2272565,Quinta da Marinha,houses,390.0,1980000,0.0,1.0,0.0
3627,2276101,Alenquer,houses,112.0,249000,1.0,0.0,0.0
3628,2277634,Alenquer,houses,112.0,249000,1.0,0.0,0.0
3629,2277678,Alenquer,houses,190.0,195400,0.0,0.0,1.0
3630,2289898,Nagüeles,houses,241.0,450000,0.0,1.0,0.0
3631,2290035,Golden Mile,houses,599.46,3850000,0.0,0.0,1.0
3632,2292600,Nagüeles,houses,551.0,3150000,1.0,0.0,0.0
3633,2292618,Nagüeles,houses,241.0,450000,0.0,1.0,0.0
3635,2299249,Quinta da Marinha,houses,315.0,1750000,0.0,0.0,1.0
3637,2299293,Quinta da Marinha,houses,119.0,650000,0.0,0.0,1.0
3638,2299297,Quinta da Marinha,houses,371.0,2150000,0.0,0.0,1.0
3639,2299300,Quinta da Marinha,houses,215.0,1400000,0.0,0.0,1.0
3640,2299310,Quinta da Marinha,houses,470.0,2500000,0.0,1.0,0.0
3641,2299751,Alenquer,houses,157.0,126100,0.0,1.0,0.0
3642,2299941,Nagüeles,houses,2448.0,395000,0.0,1.0,0.0
3643,2300016,Nagüeles,houses,144.0,450000,0.0,0.0,1.0
3644,2300114,Nagüeles,houses,278.0,470000,0.0,1.0,0.0
3645,2308134,Quinta da Marinha,houses,300.0,1980000,1.0,0.0,0.0
3646,2308604,Quinta da Marinha,houses,300.0,1980000,1.0,0.0,0.0
3647,2309946,Nagüeles,houses,241.0,450000,0.0,1.0,0.0
3648,2312066,Nagüeles,houses,241.0,450000,0.0,1.0,0.0
3649,2312540,Quinta da Marinha,houses,334.0,1980000,0.0,0.0,1.0
3650,2315484,Nagüeles,houses,241.0,450000,0.0,1.0,0.0
3651,2318355,Nagüeles,houses,268.0,1295000,1.0,0.0,0.0
3652,2321117,Nagüeles,houses,190.0,700000,1.0,0.0,0.0
3653,2321158,Nagüeles,houses,360.0,1990000,1.0,0.0,0.0
3654,2321362,Quinta da Marinha,houses,750.0,2000000,0.0,1.0,0.0
3655,2322159,Alenquer,houses,282.0,700000,1.0,0.0,0.0
3656,2322997,Quinta da Marinha,houses,750.0,2000000,0.0,1.0,0.0
3658,2327140,Nagüeles,houses,302.0,385000,0.0,1.0,0.0
3659,2327195,Nagüeles,houses,268.0,1295000,1.0,0.0,0.0
3660,2331851,Alenquer,houses,462.0,500000,1.0,0.0,0.0
3661,2332678,Alenquer,houses,462.0,500000,1.0,0.0,0.0
3662,2335383,Alenquer,houses,193.0,245000,1.0,0.0,0.0
3663,2337664,Nagüeles,houses,267.0,495000,0.0,1.0,0.0
3664,2338831,Alenquer,houses,426.0,500000,1.0,0.0,0.0
3665,2339231,Nagüeles,apartments,133.0,220000,0.0,1.0,0.0
3666,2358262,Alenquer,plots,39200.0,199900,0.0,1.0,0.0
3667,2358358,Alenquer,houses,275.0,425000,1.0,0.0,0.0
3668,2358731,Nagüeles,houses,150.0,262500,0.0,1.0,0.0
3669,2358786,Nagüeles,apartments,130.0,395000,0.0,0.0,1.0
3670,2358848,Nagüeles,houses,400.0,1500000,1.0,0.0,0.0
3671,2362898,Nagüeles,houses,150.0,258000,0.0,1.0,0.0
3672,2363028,Nagüeles,houses,242.0,385000,0.0,1.0,0.0
3673,2364855,Nagüeles,houses,150.0,258000,0.0,1.0,0.0
3674,2364971,Nagüeles,houses,590.0,790000,0.0,1.0,0.0
3675,2368461,Nagüeles,apartments,83.0,272000,0.0,0.0,1.0
3676,2368464,Nagüeles,houses,149.0,385000,0.0,1.0,0.0
3677,2368513,Nagüeles,houses,400.0,1295000,0.0,0.0,1.0
3678,2368542,Nagüeles,apartments,130.0,295000,0.0,1.0,0.0
3679,2370090,Nagüeles,houses,150.0,258000,0.0,1.0,0.0
3680,2370095,Nagüeles,apartments,83.0,272000,0.0,0.0,1.0
3681,2370112,Nagüeles,houses,149.0,385000,0.0,1.0,0.0
3682,2370114,Nagüeles,apartments,130.0,295000,0.0,1.0,0.0
3683,2370149,Nagüeles,houses,400.0,1295000,0.0,0.0,1.0
3684,2371037,Nagüeles,apartments,142.0,299000,0.0,1.0,0.0
3685,2371239,Quinta da Marinha,houses,264.0,880000,0.0,1.0,0.0
3686,2372152,Quinta da Marinha,houses,264.0,880000,0.0,1.0,0.0
3687,2374152,Nagüeles,apartments,83.0,272000,0.0,0.0,1.0
3688,2374173,Nagüeles,houses,149.0,385000,0.0,1.0,0.0
3689,2377674,Alenquer,houses,200.0,210000,0.0,0.0,1.0
3690,2377675,Alenquer,houses,210.0,215000,0.0,0.0,1.0
3691,2377692,Alenquer,houses,268.0,208000,0.0,1.0,0.0
3692,2378390,Quinta da Marinha,houses,415.0,2249000,0.0,0.0,1.0
3693,2379404,Nagüeles,plots,3640.0,3640000,1.0,0.0,0.0
3694,2380940,Quinta da Marinha,houses,415.0,2249000,0.0,0.0,1.0
3695,2380983,Alenquer,houses,81.0,48000,0.0,1.0,0.0
3696,2385981,Nagüeles,houses,126.0,330000,0.0,1.0,0.0
3697,2389754,Nagüeles,houses,400.0,1295000,0.0,0.0,1.0
3698,2391890,Nagüeles,houses,110.0,2950000,1.0,0.0,0.0
3699,2391903,Nagüeles,houses,558.0,2300000,1.0,0.0,0.0
3700,2392198,Nagüeles,apartments,60.0,225000,1.0,0.0,0.0
3701,2392513,Nagüeles,houses,552.0,4400000,1.0,0.0,0.0
3702,2400296,Nagüeles,houses,531.0,1980000,1.0,0.0,0.0
3703,2400847,Nagüeles,houses,400.0,1295000,0.0,0.0,1.0
3704,2401055,Nagüeles,houses,450.0,1850000,1.0,0.0,0.0
3705,2401139,Nagüeles,houses,509.0,1900000,1.0,0.0,0.0
3706,2401214,Nagüeles,houses,275.0,1950000,1.0,0.0,0.0
3707,2401244,Nagüeles,houses,360.0,1990000,1.0,0.0,0.0
3708,2403289,Nagüeles,apartments,60.0,225000,1.0,0.0,0.0
3709,2404896,Nagüeles,houses,278.0,470000,0.0,1.0,0.0
3710,2406441,Alenquer,houses,205.0,163000,0.0,1.0,0.0
3711,2406445,Alenquer,houses,72.0,52000,0.0,1.0,0.0
3712,2406882,Nagüeles,apartments,60.0,225000,1.0,0.0,0.0
3713,2407946,Quinta da Marinha,houses,125.0,500000,0.0,1.0,0.0
3714,2407959,Nagüeles,houses,411.0,1750000,1.0,0.0,0.0
3715,2423661,Alenquer,houses,313.0,249000,0.0,1.0,0.0
3716,2425004,Nagüeles,apartments,60.0,225000,1.0,0.0,0.0
3717,2425231,Nagüeles,houses,268.0,1295000,1.0,0.0,0.0
3718,2427495,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
3719,2428937,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
3720,2430222,Nagüeles,apartments,156.0,347300,0.0,1.0,0.0
3721,2430275,Nagüeles,apartments,159.0,470000,0.0,0.0,1.0
3722,2430320,Nagüeles,apartments,180.0,1195000,1.0,0.0,0.0
3723,2431255,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
3724,2431259,Nagüeles,apartments,110.0,272000,0.0,1.0,0.0
3725,2431774,Alenquer,houses,180.0,350000,1.0,0.0,0.0
3726,2433564,Nagüeles,apartments,180.0,1195000,1.0,0.0,0.0
3727,2433568,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
3728,2438720,Nagüeles,apartments,159.0,470000,0.0,0.0,1.0
3729,2438730,Nagüeles,apartments,180.0,1195000,1.0,0.0,0.0
3730,2440728,Nagüeles,apartments,159.0,470000,0.0,0.0,1.0
3731,2441414,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
3732,2441443,Nagüeles,apartments,180.0,1195000,1.0,0.0,0.0
3733,2443288,Nagüeles,apartments,159.0,470000,0.0,0.0,1.0
3734,2444891,Quinta da Marinha,houses,246.1,940000,0.0,1.0,0.0
3739,2468017,Quinta da Marinha,houses,118.0,650000,0.0,0.0,1.0
3740,2469267,Alenquer,houses,333.0,169000,0.0,1.0,0.0
3743,2481311,Alenquer,houses,102300.0,220000,0.0,1.0,0.0
3744,2485479,Quinta da Marinha,houses,216.0,880000,0.0,1.0,0.0
3745,2486584,Nagüeles,apartments,124.0,194000,0.0,1.0,0.0
3746,2489885,Quinta da Marinha,houses,216.0,880000,0.0,1.0,0.0
3748,2496394,Golden Mile,apartments,366.0,1800000,0.0,1.0,0.0
3749,2498477,Nagüeles,apartments,82.0,175000,0.0,1.0,0.0
3750,2498581,Nagüeles,apartments,115.0,335000,0.0,0.0,1.0
3751,2498628,Nagüeles,apartments,150.0,463000,0.0,0.0,1.0
3752,2498719,Nagüeles,houses,400.0,1295000,0.0,0.0,1.0
3753,2502013,Alenquer,apartments,190.0,195000,1.0,0.0,0.0
3754,2506018,Nagüeles,apartments,82.0,175000,0.0,1.0,0.0
3755,2506105,Nagüeles,apartments,150.0,463000,0.0,0.0,1.0
3756,2509340,Alenquer,houses,574.0,749000,1.0,0.0,0.0
3757,2510130,Nagüeles,houses,640.0,5500000,1.0,0.0,0.0
3758,2511801,Alenquer,houses,175.0,490000,1.0,0.0,0.0
3760,2511917,Nagüeles,apartments,150.0,463000,0.0,0.0,1.0
3761,2514520,Nagüeles,houses,640.0,5500000,1.0,0.0,0.0
3762,2517299,Alenquer,houses,133.0,119900,0.0,0.0,1.0
3763,2517304,Alenquer,houses,190.0,195000,0.0,0.0,1.0
3764,2519260,Quinta da Marinha,houses,330.0,2800000,1.0,0.0,0.0
3765,2523311,Quinta da Marinha,houses,330.0,2800000,1.0,0.0,0.0
3766,2525752,Quinta da Marinha,houses,330.0,2800000,1.0,0.0,0.0
3768,2545696,Alenquer,houses,301.0,55000,0.0,1.0,0.0
3769,2545704,Alenquer,houses,141.0,50000,0.0,1.0,0.0
3770,2545707,Alenquer,houses,260.0,199000,0.0,1.0,0.0
3771,2545736,Alenquer,houses,368.0,185000,0.0,1.0,0.0
3772,2545760,Alenquer,houses,288.0,181900,0.0,1.0,0.0
3773,2545765,Alenquer,houses,210.0,190000,0.0,0.0,1.0
3774,2545789,Alenquer,houses,118.0,125000,1.0,0.0,0.0
3775,2545799,Alenquer,houses,52.0,40000,0.0,1.0,0.0
3776,2545808,Alenquer,houses,154.0,200000,1.0,0.0,0.0
3777,2545822,Alenquer,houses,157.0,147000,0.0,0.0,1.0
3778,2545864,Alenquer,houses,95.0,98000,0.0,0.0,1.0
3779,2545877,Alenquer,houses,65.0,37000,0.0,1.0,0.0
3780,2545897,Alenquer,houses,100.0,36500,0.0,1.0,0.0
3781,2545910,Alenquer,houses,60.0,157500,1.0,0.0,0.0
3782,2545915,Alenquer,houses,70.0,50000,0.0,1.0,0.0
3783,2545926,Alenquer,houses,109.0,31500,0.0,1.0,0.0
3784,2545934,Alenquer,houses,81.0,68900,0.0,1.0,0.0
3785,2545940,Alenquer,houses,184.0,165000,0.0,0.0,1.0
3786,2545948,Alenquer,houses,294.0,199000,0.0,1.0,0.0
3787,2545950,Alenquer,houses,95.0,84000,0.0,0.0,1.0
3788,2545973,Alenquer,houses,66.0,63000,0.0,0.0,1.0
3789,2545975,Alenquer,houses,62.0,35000,0.0,1.0,0.0
3790,2545977,Alenquer,houses,260.0,199000,0.0,1.0,0.0
3791,2546019,Alenquer,houses,51.0,38500,0.0,1.0,0.0
3792,2546033,Alenquer,houses,153.0,88000,0.0,1.0,0.0
3793,2546132,Alenquer,houses,162.0,35000,0.0,1.0,0.0
3794,2546144,Alenquer,houses,112.0,49900,0.0,1.0,0.0
3795,2546145,Alenquer,houses,98.0,42500,0.0,1.0,0.0
3796,2546171,Alenquer,houses,189.0,95000,0.0,1.0,0.0
3797,2546175,Alenquer,houses,120.0,40000,0.0,1.0,0.0
3798,2546183,Alenquer,houses,152.0,135000,0.0,0.0,1.0
3799,2546200,Alenquer,houses,141.0,165000,1.0,0.0,0.0
3800,2546211,Alenquer,houses,216.0,169900,0.0,1.0,0.0
3801,2546220,Alenquer,houses,187.0,106000,0.0,1.0,0.0
3802,2546251,Alenquer,houses,84.0,70000,0.0,1.0,0.0
3803,2546256,Alenquer,houses,236.0,185000,0.0,1.0,0.0
3804,2546261,Alenquer,houses,46.0,55000,1.0,0.0,0.0
3805,2546277,Alenquer,houses,98.0,39900,0.0,1.0,0.0
3806,2546285,Alenquer,houses,200.0,144000,0.0,1.0,0.0
3807,2546311,Alenquer,houses,248.0,180000,0.0,1.0,0.0
3808,2546314,Alenquer,houses,82.0,41500,0.0,1.0,0.0
3809,2546317,Alenquer,houses,100.0,54000,0.0,1.0,0.0
3810,2546331,Alenquer,houses,260.0,125000,0.0,1.0,0.0
3811,2546563,Alenquer,houses,478.0,179500,0.0,1.0,0.0
3812,2546568,Alenquer,houses,129.0,27500,0.0,1.0,0.0
3813,2546589,Alenquer,houses,158.0,18500,0.0,1.0,0.0
3814,2546606,Alenquer,houses,120.0,34000,0.0,1.0,0.0
3815,2546616,Alenquer,houses,67.0,34000,0.0,1.0,0.0
3816,2546620,Alenquer,houses,331.0,130000,0.0,1.0,0.0
3817,2546636,Alenquer,houses,70.0,34900,0.0,1.0,0.0
