,id,location name,type,title,features,pool,sea view,garage
824,489307,Quinta da Marinha,houses,Charming Villa in Quinta da Marinha South | HOUSE AGENCY,"Library 1 , Pantry (ies) 1 , Kitchen(s) 1 , Office(s) 1 , Laundry Room 1 , Number of floors 2 , Guest room 1 , Living Room (s) 1 , Dining Room (s) 1 , Suite (s) 2 , Total bedroom(s) 6 , Balconies 2 , Children&#39;s Playground  , Fruit trees  , Countryside  , Golf Course 1 , Closed Condominium  , Green areas  , Gymnasium  , Gas Station  , Near the beach  , View to Garden  , View to Sea  , Closed circuit  , Video surveillance  , Surveillance  , Alarm  , Air Conditioning  , Central Vacuum Cleaning System  , Safe  , Fireplace  , Electric Gate  , Wardrobes 6 , Video Intercom 1 , Condition Excellent , Gross Area 540.00 m², Land Area 1881.00 m², Private Swimming Pool Outdoor , Covered terrace  , Fence",1.0,0.0,0.0
825,489317,Quinta da Marinha,houses,Apartment T4 duplex condo in Quinta da Marinha | HOUSE AGENCY,"Total bedroom(s) 4 , Condition Very good , Floor 1 , Net Area 241.00 m²",0.0,0.0,0.0
826,489335,Quinta da Marinha,houses,Golf Villa in Quinta da Marinha | HOUSE AGENCY,"Entrance Hall  , Total bedroom(s) 2 , Total interior bedroom(s) 0 , Number of floors 1 , View to Countryside  , View to Garden  , Train Station  , School  , Pharmacy  , Supermarket  , Near the beach  , Public Transports  , City Center  , Police  , Fire station  , Hospital  , Central Heating  , Air Conditioning  , Electric blinds  , Living Room 75.00 m2, Kitchen 10.00 m², Bathroom 5.00 m2, Suite 20.00 m², Bathroom 20.00 m2, Suite 20.00 m², Bathroom 10.00 m2, Bathroom 6.00 m2, Bathroom 4.00 m2, Net Area 190.00 m², Gross Area 0.00 m2, Land Area 700.00 m², Gas  , Garden",0.0,0.0,0.0
827,489338,Quinta da Marinha,houses,Golf Villa in Quinta da Marinha | HOUSE AGENCY,"Entrance Hall  , Dining Room (s)  , Total bedroom(s) 2 , Total interior bedroom(s) 0 , Number of floors 1 , School  , Public Transports  , Highway  , Hospital  , View to Mountain  , View to Garden  , Surveillance  , Central Heating  , Central Vacuum Cleaning System  , Electric blinds  , Armoured door  , High Security Door  , Living Room 50.00 m2, Kitchen 15.00 m², Bathroom 3.00 m2, Suite 25.00 m², Bedroom 25.00 m2, Bathroom 8.00 m2, Terrace area 40.00 m², Net Area 215.00 m², Gross Area 0.00 m2, Land Area 790.00 m², Gas  , Garden  , Terrace  , Garage 1 , Swimming Pool",1.0,0.0,1.0
828,489344,Quinta da Marinha,houses,House of 5 bedrooms in Quinta da Marinha South | HOUSE AGENCY Cascais  Cascais e Estoril,"Bathroom (s) 8 , Living Room (s) 2 , Total bedroom(s) 6 , Green areas  , Condition Excellent , Construction ended 2017-08-01 , Bedroom Area 11.70 m², Bedroom Area 23.00 m², Bedroom Area 16.40 m², Bedroom Area 16.40 m², Bedroom Area 22.10 m², Bathroom Area 4.05 m², Bathroom Area 5.75 m², Bathroom Area 5.35 m², Bathroom Area 5.35 m², Bathroom Area 8.20 m², Bathroom Area 2.80 m², Bathroom Area 8.70 m², Living Room Area 116.00 m², Living Room Area 56.60 m², Gross Area 570.10 m², Land Area 1505.00 m², Net Area 525.30 m², Bedroom Area 39.20 m², Bathroom Area 7.65 m², Garage 2",0.0,0.0,1.0
829,491029,Quinta da Marinha,houses,"Quinta da Marinha is in the cosmopolitan Cascais area, near to the sand dunes and surfers paradise of Guincho beach.  This luxur","RoomsBedrooms Hall 5 , Total bedroom(s) 6 , Bathroom (s) 5 , Living Room (s) 1 , SurroundingsCity Center  , Green areas  , Highway  , Pharmacy  , Police  , Public Transports  , School  , Supermarket  , ExtrasConstruction started 1990-01-01 , AreasLand Area 1505.00 m², Net Area 570.10 m²",0.0,0.0,0.0
830,491030,Quinta da Marinha,houses,"Beautiful 7 bedroom Villa in Cascais - Localized in Quinta da Marinha, nearby the cosmopolitan Cascais area, within walking dist","RoomsTotal bedroom(s) 6 , Bathroom (s) 6 , Living Room (s) 2 , SurroundingsGreen areas  , Public Transports  , City Center  , Highway  , Pharmacy  , School  , Supermarket  , ExtrasConstruction ended 2001-01-01 , AreasLand Area 1967.00 m², Net Area 636.00 m², InfrastructuresGarage  , Annexes  , Garden",0.0,0.0,1.0
831,491059,Quinta da Marinha,houses,Villa Quinta da Marinha,"RoomsBathroom (s) 5 , Living Room (s) 3 , Total bedroom(s) 6 , SurroundingsCity Center  , Green areas  , Public Transports  , AreasGross Area 742.00 m², Land Area 2943.00 m², Net Area 530.00 m², InfrastructuresGarage",0.0,0.0,1.0
832,491064,Quinta da Marinha,houses,Villa in Quinta da Marinha Cascais  Cascais e Estoril To rent,"RoomsBathroom (s) 3 , Bedrooms Hall 3 , Total bedroom(s) 3 , Number of floors 2 , Living Room (s) 1 , SurroundingsGreen areas  , Highway  , Public Transports  , ExtrasConstruction started 1990-01-01 , Condition Very good , AreasLand Area 600.00 m², Gross Area 200.00 m²",0.0,0.0,0.0
833,491114,Quinta da Marinha,houses,Duplex apartment in Cascais - Quinta da Marinha in a luxurious condominium Cascais  Cascais e Estoril For sale,"RoomsNumber of floors 2 , Total bedroom(s) 3 , SurroundingsGreen areas  , Highway  , Public Transports  , School  , Supermarket  , ExtrasCondition Excellent , AreasGross Area 201.00 m², Net Area 201.00 m², InfrastructuresGarage",0.0,0.0,1.0
834,491126,Quinta da Marinha,houses,Beautiful detached house in Cascais - Quinta da Marinha Cascais  Cascais e Estoril For sale,"RoomsNumber of floors 2 , Total bedroom(s) 2 , Bathroom (s)  , Living Room (s)  , SurroundingsGreen areas  , Public Transports  , Supermarket  , AreasGross Area 190.00 m², Land Area 700.00 m²",0.0,0.0,0.0
835,491138,Quinta da Marinha,houses,"House in condominium in Cascais, Quinta da Marinha For sale","RoomsTotal bedroom(s) 4 , SurroundingsCity Center  , Green areas  , Highway  , Public Transports  , School  , Supermarket  , ExtrasFloor 0 , AreasGross Area 250.00 m², Net Area 250.00 m², InfrastructuresGarage 4",0.0,0.0,1.0
836,492720,Nagüeles,houses,Townhouse for Sale in Nagüeles,"Climate:  Air Conditioning, Central Heating, Fireplace, Features:  Fitted Wardrobes, Private Terrace, Solarium, Storage Room, Ensuite Bathroom, Marble Flooring, Kitchen:  Fully Fitted, Parking:  Underground, More Than One, Security:  Gated Complex",0.0,0.0,0.0
837,494883,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Air Conditioning, Features:  Covered Terrace, Private Terrace, Kitchen:  Fully Fitted, Parking:  Garage, Security:  Gated Complex, 24 Hour Security",0.0,0.0,1.0
838,494899,Nagüeles,houses,Villa for Sale in Nagüeles,"Climate:  Air Conditioning, Hot A/C, Cold A/C, Fireplace, Features:  Covered Terrace, Fitted Wardrobes, Private Terrace, Storage Room, Jacuzzi, Day Care, Garden:  Private, Orientation:  South, Pool:  Private, Setting:  Close To Sea",1.0,0.0,0.0
839,495774,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Air Conditioning, Hot A/C, Cold A/C, Features:  Lift, Fitted Wardrobes, Near Transport, Private Terrace, Satellite TV, {lng_feature_features_adsl_/_wifi}, Storage Room, Marble Flooring, Double Glazing, 24 Hour Reception, Garden:  Communal, Orientation:  West, Pool:  Communal, Children`s Pool, Setting:  Town, Close To Shops, Close To Sea, Close To Town, Close To Schools, Urbanisation",1.0,0.0,0.0
840,495782,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Air Conditioning, Hot A/C, Cold A/C, Features:  Covered Terrace, Lift, Fitted Wardrobes, Near Transport, Private Terrace, Utility Room, Ensuite Bathroom, Disabled Access, Marble Flooring, Near Mosque, {lng_feature_features_near_church}, Garden:  Communal, Orientation:  East, Pool:  Communal, Setting:  Town, Commercial Area, Beachside, Close To Golf, Close To Port, Close To Shops, Close To Sea, Close To Schools, Close To Forest, Close To Marina, Urbanisation",1.0,0.0,0.0
841,496951,Quinta da Marinha,houses,Casa na Quinta da Marinha em Cascais Cascais  Cascais e Estoril,"Total quarto(s) 3 , Alpendre  , Casa de banho de serviço 1 , Casa de Banho Privativa 3 , Casa(s) de Banho 4 , Corredor 1 , Cozinha(s)  , Hall de Entrada  , Lavabo  , Número de pisos 2 , Sala(s) 1 , Suite(s) 2 , Varandas  , Auto-Estrada  , Espaços Verdes  , Transportes Públicos  , Áreas de Lazer Infantil  , Árvores de Frutos  , Banco  , Campo  , Campo de Golfe  , Distância do Mar 500 , Escola  , Farmácia  , Ginásio  , Hipermercado  , Orientação Solar Todas , Perto da praia  , Piscinas  , Polícia  , Posto de Combustível  , Vista para Jardim  , Vigilância  , Edifício  , Área de Casa de Banho 2.00 m², Área de Casa de Banho 5.90 m², Área de Casa de Banho 5.90 m², Área de Cozinha 18.00 m², Área de Sala 49.00 m², Área de Suite 15.50 m², Área de Suite 17.60 m², Área Varanda 14.37 m², Área Bruta 190.00 m², Área de Casa de Banho 16.40 m², Área de Cozinha 25.00 m², Área de Suite 21.00 m², Área de Terreno 700.00 m², Área de Quarto 15.00 m², Área de Quarto 30.00 m², Área Útil 150.00 m²",0.0,0.0,0.0
842,497053,Quinta da Marinha,houses,Terreno na Quinta da Marinha em Cascais  Cascais  Cascais e Estoril,"Auto-Estrada  , Campo  , Campo de Golfe  , Distância do Mar 200 , Espaços Verdes  , Orientação Solar Todas , Perto da praia  , Transportes Públicos  , Acesso ao terreno Asfalto , Exposição Solar do Terreno Todo o dia , Orientação do Terreno  , Tipo de Terreno (Declive) Plano , Área Útil  m2, Área de Terreno 27014.00 m², Água  , Drenagem  , Gás  , Iluminação Pública  , Luz  , Saneamento público  , Telefone  , Tipo de solo  , Vedação",0.0,0.0,0.0
843,497163,Quinta da Marinha,houses,Moradia V5 NOVA na Quinta da Marinha Cascais  Cascais e Estoril,"Cozinha(s) 1 , Lavandaria 1 , Número de pisos 2 , Sala(s) 1 , Suite(s) 5 , Total quarto(s) 5 , Áreas de Lazer Infantil  , Campo de Golfe 1 , Estação Rodoviária  , Hospital  , Posto de Combustível  , Transportes Públicos  , Vista para Jardim  , Fim da construção 2017-04-01 , Área de Quarto 26.00 m², Área de Quarto 26.00 m², Área de Quarto 40.00 m², Área de Quarto 80.00 m², Área de Sala 116.00 m², Área Bruta 570.00 m², Área de Cozinha 30.00 m², Área de Terreno 1505.00 m²",0.0,0.0,0.0
844,497164,Quinta da Marinha,houses,"Detached house V5 in Quinta da Marinha, Cascais","Bathroom (s) 4 , Living Room (s) 1 , Total bedroom(s) 5 , Highway  , Green areas  , Public Transports  , Land Area 1886.00 m², Net Area 580.00 m², Outdoor Parking 20 , Garden  , Public place  , Swimming Pool",1.0,0.0,0.0
845,497284,Quinta da Marinha,houses,Apartment in Quinta da Marinha,"Total bedroom(s) 4 , Total interior bedroom(s) 0 , Number of floors 1 , Net Area 0.00 m2, Gross Area 252.00 m², Land Area 600.00 m²",0.0,0.0,0.0
846,497890,Quinta da Marinha,houses,"EXCELENTE Moradia T6 Quinta da Marinha, Cascais","DivisõesAlpendre  
Casa(s) de Banho 7 
Lavabo  
Lavandaria  
Sala(s) 2 
Suite(s)  
Total quarto(s) 6 
Zona EnvolventeÁreas de Lazer Infantil  
Perto da praia  
ExtrasConservação Razoável 
ÁreasÁrea Bruta 540.00 m²
Área de Terreno 1886.00 m²",0.0,0.0,0.0
847,498255,Quinta da Marinha,houses,"5 bedroom Villa, 6 rooms, Cascais, Quinta da Marinha","RoomsBathroom (s) 4 
Closet  
Kitchen(s) 1 
Entrance Hall 1 
Number of floors 3 
Living Room (s) 1 
Suite (s)  
Total bedroom(s) 5 
Balconies  
SurroundingsChildren's Playground  
Countryside  
Golf Course  
Green areas  
Pharmacy  
Gymnasium  
Near the beach  
Gas Station  
Public Transports  
View to Countryside  
EquipmentThermal Insulation  
Jacuzzi  
Fireplace  
Wardrobes  
ExtrasCondition Very good 
AreasGross Area 650.00 m²
Land Area 1886.00 m²
Garden area 1486.00 m²
Net Area 580.00 m²
InfrastructuresOutdoor Parking  
Garage  
Garden  
Wall  
Private Swimming Pool Outdoor 
Terrace",1.0,0.0,1.0
848,498364,Quinta da Marinha,houses,"Cascais, Quinta da Marinha
                    House 8 bedrooms / REF: 033160091

                    737050
                   ","No. Floors: 2; , No. Fronts: 4; ;  Building complex: Habitation; Isolation: Acoustic, Thermal; Exterior coating: Painted; Walls: Painted; Ceiling: False plasterboard; Swimming pool: Exterior;  Access: Good, Highway, Public transport, Seaport, Train; Centralization: Outskirts; Proximity: Beaches, Clinic, Fire department, Gardens, Gymnasium, Hospital, Pharmacy, Police, Supermarket;  Cable Tv, Intercom, Piped gas; Alarm: Complete; Music: Pre-installation; Swimming pool: Exterior;  Double; Shades: Aluminum, Electrics;  Area (m2): 40, Automatic gate, Light, Water; Location: Exterior;  Geyser; Central heating: Complete; Air conditioning: Pre-installation;  East, North, South, West;  Mains (water);",1.0,0.0,0.0
849,498469,Quinta da Marinha,houses,House 5 bedrooms in the sand near the roundabout of the horses at the North entrance of Quinta da Marinha,"RoomsBathroom (s) 4 
Pantry (ies)  
Kitchen(s)  
Entrance Hall  
Laundry Room  
Total bedroom(s) 5 
Living Room (s)  
Dining Room (s)  
Suite (s)  
Attic  
En-suite Bathroom  
Shared Bathroom  
SurroundingsGreen areas  
Highway  
Pharmacy  
Gymnasium  
Near the beach  
Public Transports  
Commercial Area  
Golf Course  
City Center  
School  
Supermarket  
Hospital  
View to Mountain  
EquipmentBarbecue  
Fireplace  
ExtrasCondition Used 
AreasGross Area 470.00 m²
Land Area 3531.95 m²
Net Area 325.00 m²
InfrastructuresGarden  
Swimming Pool  
Annexes  
Private Swimming Pool Outdoor",1.0,0.0,0.0
850,498490,Quinta da Marinha,houses,4 bedroom villa in luxury condo in Quinta da Marinha,"RoomsTotal bedroom(s) 4 
Guest bathroom 1 
Bathroom (s) 3 
Kitchen(s)  
Storage room (s)  
Entrance Hall  
Bedrooms Hall  
Half bath  
Number of floors 2 
Living Room (s)  
Dining Room (s)  
Suite (s) 2 
Balconies  
Total interior bedroom(s) 1 
SurroundingsFruit trees  
Countryside  
Golf Course  
Closed Condominium  
Green areas  
Swimming Pools  
View to Garden  
SecurityLobby  
Twenty Four hours security  
Surveillance  
EquipmentAlarm  
Central Heating  
Air Conditioning  
Hydromassage Bathtub  
Thermal Insulation  
Fireplace  
Armoured door  
Wardrobes  
Video Intercom  
Double Glazed  
Heated Towel Rack  
Central Vacuum Cleaning System  
Water Boiler  
Refrigerator freezer  
Extractor Hood  
Electric Cooker  
Oven  
Natural gas  
Dish Washer  
Washing Machine  
Dryer  
Microwave  
Electric Gate  
ExtrasCondition Very good 
Construction started 2007-05-03 
AreasGross Area 241.00 m²
Land Area 354.00 m²
Net Area 220.00 m²
InfrastructuresGarage  
Garden  
Swimming Pool  
Assembly room  
Terrace",1.0,0.0,1.0
